Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03292023_020405_erosion_klee_cfm_verify/klee_cfm_verify_5_3,458481,1.47,97.70,91.67,217,75.97,212,5,18,15,3,0.99,0.00,0.00,0.50,33.91,0.49,1.12,0,482,160.67,142,8872,62,142,202,1.47,4.78,2.39,-1,0.07,4.94,66.98
