Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03242023_143357_erosion_klee_sm/klee_sm_4_1,5957,0.74,98.71,92.86,155,98.61,153,2,14,12,2,0.03,0.00,0.00,0.73,98.31,0.72,0.73,0,0,0.00,46,7902,171,46,19,0.92,0.92,0.88,-1,0.00,0.47,4.55
