Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03242023_143137_erosion_klee_cfm/klee_cfm_4_2,5346,0.01,98.03,92.31,152,54.25,149,3,13,11,2,0.01,0.00,0.00,0.01,51.88,0.01,0.01,0,0,0.00,5,37,7,5,19,0.88,0.88,0.87,-1,0.00,1.90,136.95
