Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03252023_004053_erosion_klee/klee_5_1,2558032,441.78,98.64,92.86,147,96.57,145,2,14,12,2,28.84,0.00,0.00,422.92,95.73,411.71,426.61,0,3776,2212.13,23176,7224063,311,23176,11544,50.16,51.65,37.21,-1,4.21,0.95,6.53
