Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03292023_020349_dilation_klee_cfm_verify/klee_cfm_verify_4_3,11652,0.30,98.28,94.44,232,94.90,228,4,18,16,2,0.05,0.00,0.00,0.28,90.64,0.27,0.29,0,0,0.00,48,1386,28,48,80,1.37,1.37,1.15,-1,0.00,0.59,16.32
