Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03292023_020349_dilation_klee_cfm_verify/klee_cfm_verify_5_3,440087,1.26,98.28,94.44,232,76.91,228,4,18,16,2,0.77,0.00,0.00,0.50,39.78,0.50,0.97,0,475,158.33,92,2766,30,92,152,1.41,3.93,2.09,-1,0.07,5.41,60.81
