Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03292023_021710_dilation_klee_sm_verify/klee_sm_verify_5_4,5180,0.96,98.31,94.74,236,95.54,232,4,19,17,2,0.12,0.00,0.00,0.91,94.67,0.89,0.92,0,0,0.00,82,17924,218,82,31,1.40,1.40,1.14,-1,0.00,0.48,11.96
