Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03292023_021710_dilation_klee_sm_verify/klee_sm_verify_4_2,2958,0.45,98.31,94.74,236,96.69,232,4,19,17,2,0.04,0.00,0.00,0.43,95.98,0.43,0.44,0,0,0.00,44,5457,124,44,22,1.33,1.33,1.11,-1,0.00,0.28,7.85
